sample_index,image_id,relative_path,target_class_id,target_class_name,openai_clip_category,eva02_clip_category,openai_clip_baseline_top1_class_id,openai_clip_baseline_top1_class_name,openai_clip_fudd_top1_class_id,openai_clip_fudd_top1_class_name,openai_clip_baseline_target_rank,openai_clip_fudd_target_rank,eva02_clip_baseline_top1_class_id,eva02_clip_baseline_top1_class_name,eva02_clip_fudd_top1_class_id,eva02_clip_fudd_top1_class_name,eva02_clip_baseline_target_rank,eva02_clip_fudd_target_rank
3121,6405,110.Geococcyx/Geococcyx_0020_104164.jpg,109,Geococcyx,both_wrong,both_wrong,102,Sayornis,102,Sayornis,,,193,Cactus Wren,193,Cactus Wren,,
3122,6406,110.Geococcyx/Geococcyx_0045_104166.jpg,109,Geococcyx,both_wrong,both_wrong,92,Clark Nutcracker,92,Clark Nutcracker,,,193,Cactus Wren,102,Sayornis,7,2
3123,6408,110.Geococcyx/Geococcyx_0120_104176.jpg,109,Geococcyx,both_wrong,both_wrong,102,Sayornis,102,Sayornis,10,3,193,Cactus Wren,102,Sayornis,7,3
3124,6409,110.Geococcyx/Geococcyx_0137_104693.jpg,109,Geococcyx,both_wrong,both_wrong,92,Clark Nutcracker,193,Cactus Wren,,,193,Cactus Wren,193,Cactus Wren,,
3125,6410,110.Geococcyx/Geococcyx_0077_104185.jpg,109,Geococcyx,both_wrong,both_wrong,193,Cactus Wren,193,Cactus Wren,,,193,Cactus Wren,193,Cactus Wren,10,2
3126,6412,110.Geococcyx/Geococcyx_0033_104195.jpg,109,Geococcyx,both_wrong,both_wrong,193,Cactus Wren,193,Cactus Wren,,,193,Cactus Wren,193,Cactus Wren,8,2
3129,6419,110.Geococcyx/Geococcyx_0101_104230.jpg,109,Geococcyx,both_wrong,both_wrong,193,Cactus Wren,193,Cactus Wren,10,2,193,Cactus Wren,193,Cactus Wren,9,3
3130,6420,110.Geococcyx/Geococcyx_0062_104743.jpg,109,Geococcyx,both_wrong,both_wrong,193,Cactus Wren,193,Cactus Wren,,,193,Cactus Wren,193,Cactus Wren,8,2
3131,6422,110.Geococcyx/Geococcyx_0116_104240.jpg,109,Geococcyx,both_wrong,both_wrong,92,Clark Nutcracker,91,Nighthawk,,,193,Cactus Wren,193,Cactus Wren,10,2
3132,6424,110.Geococcyx/Geococcyx_0079_104249.jpg,109,Geococcyx,both_wrong,both_wrong,193,Cactus Wren,193,Cactus Wren,9,3,193,Cactus Wren,193,Cactus Wren,8,3
3134,6426,110.Geococcyx/Geococcyx_0059_104258.jpg,109,Geococcyx,both_wrong,both_wrong,87,Western Meadowlark,87,Western Meadowlark,,,193,Cactus Wren,193,Cactus Wren,,
3135,6428,110.Geococcyx/Geococcyx_0133_104267.jpg,109,Geococcyx,both_wrong,both_wrong,193,Cactus Wren,193,Cactus Wren,,,193,Cactus Wren,193,Cactus Wren,7,2
3136,6430,110.Geococcyx/Geococcyx_0139_104277.jpg,109,Geococcyx,both_wrong,both_wrong,193,Cactus Wren,193,Cactus Wren,,,193,Cactus Wren,193,Cactus Wren,10,2
3137,6431,110.Geococcyx/Geococcyx_0015_104792.jpg,109,Geococcyx,both_wrong,both_wrong,193,Cactus Wren,193,Cactus Wren,,,193,Cactus Wren,193,Cactus Wren,10,4
3138,6432,110.Geococcyx/Geococcyx_0027_104291.jpg,109,Geococcyx,both_wrong,both_wrong,149,Sage Thrasher,149,Sage Thrasher,,,193,Cactus Wren,193,Cactus Wren,,
3140,6437,110.Geococcyx/Geococcyx_0108_104350.jpg,109,Geococcyx,both_wrong,both_wrong,102,Sayornis,102,Sayornis,8,2,193,Cactus Wren,193,Cactus Wren,8,2
3141,6438,110.Geococcyx/Geococcyx_0012_104352.jpg,109,Geococcyx,both_wrong,both_wrong,193,Cactus Wren,193,Cactus Wren,,,193,Cactus Wren,193,Cactus Wren,6,2
3142,6442,110.Geococcyx/Geococcyx_0011_104779.jpg,109,Geococcyx,both_wrong,both_wrong,193,Cactus Wren,193,Cactus Wren,,,193,Cactus Wren,193,Cactus Wren,10,3
3152,6466,111.Loggerhead_Shrike/Loggerhead_Shrike_0069_73908.jpg,110,Loggerhead Shrike,both_wrong,both_wrong,84,Horned Lark,84,Horned Lark,,,84,Horned Lark,84,Horned Lark,,
3153,6467,111.Loggerhead_Shrike/Loggerhead_Shrike_0088_105663.jpg,110,Loggerhead Shrike,both_wrong,both_wrong,111,Great-Grey Shrike,111,Great-Grey Shrike,2,2,111,Great-Grey Shrike,111,Great-Grey Shrike,2,2
3160,6482,111.Loggerhead_Shrike/Loggerhead_Shrike_0120_105777.jpg,110,Loggerhead Shrike,both_wrong,both_wrong,111,Great-Grey Shrike,111,Great-Grey Shrike,2,2,111,Great-Grey Shrike,111,Great-Grey Shrike,2,2
3163,6486,111.Loggerhead_Shrike/Loggerhead_Shrike_0039_106367.jpg,110,Loggerhead Shrike,both_wrong,both_wrong,111,Great-Grey Shrike,111,Great-Grey Shrike,2,2,111,Great-Grey Shrike,111,Great-Grey Shrike,2,2
3164,6487,111.Loggerhead_Shrike/Loggerhead_Shrike_0101_105392.jpg,110,Loggerhead Shrike,both_wrong,both_wrong,111,Great-Grey Shrike,111,Great-Grey Shrike,2,2,111,Great-Grey Shrike,111,Great-Grey Shrike,2,2
3185,6526,112.Great_Grey_Shrike/Great_Grey_Shrike_0011_106852.jpg,111,Great-Grey Shrike,both_wrong,both_wrong,110,Loggerhead Shrike,110,Loggerhead Shrike,4,6,110,Loggerhead Shrike,110,Loggerhead Shrike,2,2
3186,6527,112.Great_Grey_Shrike/Great_Grey_Shrike_0015_797031.jpg,111,Great-Grey Shrike,both_wrong,both_wrong,110,Loggerhead Shrike,110,Loggerhead Shrike,2,2,110,Loggerhead Shrike,110,Loggerhead Shrike,2,2
3192,6545,112.Great_Grey_Shrike/Great_Grey_Shrike_0062_106628.jpg,111,Great-Grey Shrike,both_wrong,both_wrong,110,Loggerhead Shrike,110,Loggerhead Shrike,2,2,110,Loggerhead Shrike,110,Loggerhead Shrike,2,2
3201,6559,112.Great_Grey_Shrike/Great_Grey_Shrike_0060_797008.jpg,111,Great-Grey Shrike,both_wrong,both_wrong,110,Loggerhead Shrike,110,Loggerhead Shrike,4,2,110,Loggerhead Shrike,110,Loggerhead Shrike,2,2
3203,6569,113.Baird_Sparrow/Baird_Sparrow_0012_794552.jpg,112,Baird Sparrow,both_wrong,both_wrong,116,Clay-colored Sparrow,122,Henslow Sparrow,,,120,Grasshopper Sparrow,120,Grasshopper Sparrow,,
3204,6571,113.Baird_Sparrow/Baird_Sparrow_0044_794554.jpg,112,Baird Sparrow,both_wrong,both_wrong,120,Grasshopper Sparrow,120,Grasshopper Sparrow,,,120,Grasshopper Sparrow,120,Grasshopper Sparrow,,
3205,6575,113.Baird_Sparrow/Baird_Sparrow_0003_794558.jpg,112,Baird Sparrow,both_wrong,both_wrong,122,Henslow Sparrow,123,Le-Conte Sparrow,6,8,120,Grasshopper Sparrow,130,Vesper Sparrow,8,9
3206,6576,113.Baird_Sparrow/Baird_Sparrow_0023_794559.jpg,112,Baird Sparrow,both_wrong,both_wrong,122,Henslow Sparrow,120,Grasshopper Sparrow,,,120,Grasshopper Sparrow,120,Grasshopper Sparrow,,
3207,6577,113.Baird_Sparrow/Baird_Sparrow_0042_794560.jpg,112,Baird Sparrow,both_wrong,both_wrong,120,Grasshopper Sparrow,120,Grasshopper Sparrow,,,120,Grasshopper Sparrow,120,Grasshopper Sparrow,,
3208,6578,113.Baird_Sparrow/Baird_Sparrow_0037_794562.jpg,112,Baird Sparrow,both_wrong,both_wrong,126,Savannah Sparrow,130,Vesper Sparrow,,,120,Grasshopper Sparrow,120,Grasshopper Sparrow,,
3209,6579,113.Baird_Sparrow/Baird_Sparrow_0007_794563.jpg,112,Baird Sparrow,both_wrong,both_wrong,120,Grasshopper Sparrow,120,Grasshopper Sparrow,,,120,Grasshopper Sparrow,120,Grasshopper Sparrow,,
3210,6581,113.Baird_Sparrow/Baird_Sparrow_0005_794565.jpg,112,Baird Sparrow,both_wrong,both_wrong,116,Clay-colored Sparrow,122,Henslow Sparrow,,,120,Grasshopper Sparrow,120,Grasshopper Sparrow,,
3211,6582,113.Baird_Sparrow/Baird_Sparrow_0033_794566.jpg,112,Baird Sparrow,both_wrong,both_wrong,120,Grasshopper Sparrow,120,Grasshopper Sparrow,,,120,Grasshopper Sparrow,120,Grasshopper Sparrow,,
3212,6583,113.Baird_Sparrow/Baird_Sparrow_0019_794567.jpg,112,Baird Sparrow,both_wrong,both_wrong,122,Henslow Sparrow,122,Henslow Sparrow,,,120,Grasshopper Sparrow,120,Grasshopper Sparrow,,
3213,6584,113.Baird_Sparrow/Baird_Sparrow_0004_794568.jpg,112,Baird Sparrow,both_wrong,both_wrong,120,Grasshopper Sparrow,120,Grasshopper Sparrow,,,120,Grasshopper Sparrow,120,Grasshopper Sparrow,,
3215,6593,113.Baird_Sparrow/Baird_Sparrow_0011_794577.jpg,112,Baird Sparrow,both_wrong,both_wrong,122,Henslow Sparrow,122,Henslow Sparrow,10,10,120,Grasshopper Sparrow,120,Grasshopper Sparrow,,
3216,6594,113.Baird_Sparrow/Baird_Sparrow_0001_794578.jpg,112,Baird Sparrow,both_wrong,both_wrong,128,Song Sparrow,128,Song Sparrow,,,130,Vesper Sparrow,128,Song Sparrow,,
3217,6595,113.Baird_Sparrow/Baird_Sparrow_0006_794579.jpg,112,Baird Sparrow,both_wrong,both_wrong,122,Henslow Sparrow,122,Henslow Sparrow,9,10,126,Savannah Sparrow,126,Savannah Sparrow,,
3218,6596,113.Baird_Sparrow/Baird_Sparrow_0031_794580.jpg,112,Baird Sparrow,both_wrong,both_wrong,130,Vesper Sparrow,120,Grasshopper Sparrow,4,6,120,Grasshopper Sparrow,120,Grasshopper Sparrow,,
3219,6601,113.Baird_Sparrow/Baird_Sparrow_0017_794586.jpg,112,Baird Sparrow,both_wrong,both_wrong,120,Grasshopper Sparrow,84,Horned Lark,,,120,Grasshopper Sparrow,120,Grasshopper Sparrow,,
3220,6602,113.Baird_Sparrow/Baird_Sparrow_0013_794587.jpg,112,Baird Sparrow,both_wrong,both_wrong,120,Grasshopper Sparrow,120,Grasshopper Sparrow,,,120,Grasshopper Sparrow,120,Grasshopper Sparrow,,
3221,6608,113.Baird_Sparrow/Baird_Sparrow_0020_106863.jpg,112,Baird Sparrow,both_wrong,both_wrong,130,Vesper Sparrow,130,Vesper Sparrow,4,9,120,Grasshopper Sparrow,120,Grasshopper Sparrow,6,9
3222,6609,113.Baird_Sparrow/Baird_Sparrow_0050_787316.jpg,112,Baird Sparrow,both_wrong,both_wrong,130,Vesper Sparrow,130,Vesper Sparrow,8,9,130,Vesper Sparrow,130,Vesper Sparrow,,
3226,6618,114.Black_throated_Sparrow/Black_Throated_Sparrow_0054_107026.jpg,113,Black-throated Sparrow,both_wrong,both_wrong,125,Nelson-Sharp-tailed Sparrow,125,Nelson-Sharp-tailed Sparrow,3,5,125,Nelson-Sharp-tailed Sparrow,125,Nelson-Sharp-tailed Sparrow,2,2
3235,6637,114.Black_throated_Sparrow/Black_Throated_Sparrow_0074_107113.jpg,113,Black-throated Sparrow,both_wrong,both_wrong,116,Clay-colored Sparrow,116,Clay-colored Sparrow,2,3,114,Brewer Sparrow,114,Brewer Sparrow,4,5
3244,6653,114.Black_throated_Sparrow/Black_Throated_Sparrow_0007_106999.jpg,113,Black-throated Sparrow,both_wrong,both_wrong,77,Gray Kingbird,72,Blue Jay,3,7,66,Anna Hummingbird,21,Chuck-will Widow,,
3246,6657,114.Black_throated_Sparrow/Black_Throated_Sparrow_0051_107217.jpg,113,Black-throated Sparrow,both_wrong,both_wrong,125,Nelson-Sharp-tailed Sparrow,125,Nelson-Sharp-tailed Sparrow,5,6,125,Nelson-Sharp-tailed Sparrow,125,Nelson-Sharp-tailed Sparrow,2,2
3253,6673,115.Brewer_Sparrow/Brewer_Sparrow_0034_796693.jpg,114,Brewer Sparrow,both_wrong,both_wrong,123,Le-Conte Sparrow,123,Le-Conte Sparrow,,,116,Clay-colored Sparrow,118,Field Sparrow,4,3
3254,6677,115.Brewer_Sparrow/Brewer_Sparrow_0044_796698.jpg,114,Brewer Sparrow,both_wrong,both_wrong,177,Swainson Warbler,180,Worm-eating Warbler,,,180,Worm-eating Warbler,125,Nelson-Sharp-tailed Sparrow,6,7
3255,6679,115.Brewer_Sparrow/Brewer_Sparrow_0007_796700.jpg,114,Brewer Sparrow,both_wrong,both_wrong,116,Clay-colored Sparrow,118,Field Sparrow,5,10,116,Clay-colored Sparrow,116,Clay-colored Sparrow,4,6
3256,6684,115.Brewer_Sparrow/Brewer_Sparrow_0011_796708.jpg,114,Brewer Sparrow,both_wrong,both_wrong,116,Clay-colored Sparrow,123,Le-Conte Sparrow,7,9,116,Clay-colored Sparrow,116,Clay-colored Sparrow,5,9
3257,6688,115.Brewer_Sparrow/Brewer_Sparrow_0031_796712.jpg,114,Brewer Sparrow,both_wrong,both_wrong,116,Clay-colored Sparrow,116,Clay-colored Sparrow,5,7,116,Clay-colored Sparrow,123,Le-Conte Sparrow,4,5
3258,6689,115.Brewer_Sparrow/Brewer_Sparrow_0027_796713.jpg,114,Brewer Sparrow,both_wrong,both_wrong,116,Clay-colored Sparrow,116,Clay-colored Sparrow,,,116,Clay-colored Sparrow,116,Clay-colored Sparrow,4,6
3259,6691,115.Brewer_Sparrow/Brewer_Sparrow_0072_796715.jpg,114,Brewer Sparrow,both_wrong,both_wrong,125,Nelson-Sharp-tailed Sparrow,127,Seaside Sparrow,5,8,116,Clay-colored Sparrow,116,Clay-colored Sparrow,6,7
3260,6692,115.Brewer_Sparrow/Brewer_Sparrow_0010_796716.jpg,114,Brewer Sparrow,both_wrong,both_wrong,116,Clay-colored Sparrow,116,Clay-colored Sparrow,8,10,116,Clay-colored Sparrow,116,Clay-colored Sparrow,4,7
3261,6693,115.Brewer_Sparrow/Brewer_Sparrow_0070_796717.jpg,114,Brewer Sparrow,both_wrong,both_wrong,116,Clay-colored Sparrow,118,Field Sparrow,,,116,Clay-colored Sparrow,116,Clay-colored Sparrow,3,7
3262,6695,115.Brewer_Sparrow/Brewer_Sparrow_0055_796720.jpg,114,Brewer Sparrow,both_wrong,both_wrong,127,Seaside Sparrow,127,Seaside Sparrow,10,9,125,Nelson-Sharp-tailed Sparrow,127,Seaside Sparrow,6,8
3263,6696,115.Brewer_Sparrow/Brewer_Sparrow_0042_796721.jpg,114,Brewer Sparrow,both_wrong,both_wrong,125,Nelson-Sharp-tailed Sparrow,127,Seaside Sparrow,,,120,Grasshopper Sparrow,116,Clay-colored Sparrow,5,7
3264,6701,115.Brewer_Sparrow/Brewer_Sparrow_0065_107419.jpg,114,Brewer Sparrow,both_wrong,both_wrong,120,Grasshopper Sparrow,120,Grasshopper Sparrow,4,5,116,Clay-colored Sparrow,116,Clay-colored Sparrow,8,9
3266,6704,115.Brewer_Sparrow/Brewer_Sparrow_0039_107431.jpg,114,Brewer Sparrow,both_wrong,both_wrong,116,Clay-colored Sparrow,123,Le-Conte Sparrow,,,116,Clay-colored Sparrow,123,Le-Conte Sparrow,4,6
3267,6707,115.Brewer_Sparrow/Brewer_Sparrow_0018_107437.jpg,114,Brewer Sparrow,both_wrong,both_wrong,120,Grasshopper Sparrow,120,Grasshopper Sparrow,9,10,116,Clay-colored Sparrow,116,Clay-colored Sparrow,10,10
3268,6708,115.Brewer_Sparrow/Brewer_Sparrow_0061_107438.jpg,114,Brewer Sparrow,both_wrong,both_wrong,124,Lincoln Sparrow,124,Lincoln Sparrow,,,124,Lincoln Sparrow,124,Lincoln Sparrow,9,10
3269,6709,115.Brewer_Sparrow/Brewer_Sparrow_0024_107439.jpg,114,Brewer Sparrow,both_wrong,both_wrong,116,Clay-colored Sparrow,118,Field Sparrow,8,10,116,Clay-colored Sparrow,116,Clay-colored Sparrow,4,6
3270,6711,115.Brewer_Sparrow/Brewer_Sparrow_0037_107442.jpg,114,Brewer Sparrow,both_wrong,both_wrong,120,Grasshopper Sparrow,120,Grasshopper Sparrow,5,6,116,Clay-colored Sparrow,116,Clay-colored Sparrow,7,9
3271,6712,115.Brewer_Sparrow/Brewer_Sparrow_0005_107443.jpg,114,Brewer Sparrow,both_wrong,both_wrong,33,Gray-crowned-Rosy Finch,123,Le-Conte Sparrow,9,10,125,Nelson-Sharp-tailed Sparrow,116,Clay-colored Sparrow,5,6
3272,6713,115.Brewer_Sparrow/Brewer_Sparrow_0071_107446.jpg,114,Brewer Sparrow,both_wrong,both_wrong,130,Vesper Sparrow,130,Vesper Sparrow,,,125,Nelson-Sharp-tailed Sparrow,125,Nelson-Sharp-tailed Sparrow,4,5
3273,6716,115.Brewer_Sparrow/Brewer_Sparrow_0062_107456.jpg,114,Brewer Sparrow,both_wrong,both_wrong,120,Grasshopper Sparrow,120,Grasshopper Sparrow,,,120,Grasshopper Sparrow,123,Le-Conte Sparrow,10,10
3274,6717,115.Brewer_Sparrow/Brewer_Sparrow_0056_107458.jpg,114,Brewer Sparrow,both_wrong,both_wrong,116,Clay-colored Sparrow,123,Le-Conte Sparrow,,,116,Clay-colored Sparrow,123,Le-Conte Sparrow,9,8
3275,6718,115.Brewer_Sparrow/Brewer_Sparrow_0003_107459.jpg,114,Brewer Sparrow,both_wrong,both_wrong,118,Field Sparrow,118,Field Sparrow,,,118,Field Sparrow,118,Field Sparrow,7,9
3276,6719,115.Brewer_Sparrow/Brewer_Sparrow_0050_107460.jpg,114,Brewer Sparrow,both_wrong,both_wrong,116,Clay-colored Sparrow,118,Field Sparrow,7,9,116,Clay-colored Sparrow,116,Clay-colored Sparrow,4,5
3277,6720,115.Brewer_Sparrow/Brewer_Sparrow_0006_107463.jpg,114,Brewer Sparrow,both_wrong,both_wrong,118,Field Sparrow,118,Field Sparrow,,,118,Field Sparrow,118,Field Sparrow,4,9
3278,6722,115.Brewer_Sparrow/Brewer_Sparrow_0052_107478.jpg,114,Brewer Sparrow,both_wrong,both_wrong,116,Clay-colored Sparrow,123,Le-Conte Sparrow,7,8,132,White-throated Sparrow,124,Lincoln Sparrow,6,7
3279,6723,115.Brewer_Sparrow/Brewer_Sparrow_0043_107479.jpg,114,Brewer Sparrow,both_wrong,both_wrong,116,Clay-colored Sparrow,118,Field Sparrow,,,118,Field Sparrow,118,Field Sparrow,8,9
3280,6724,115.Brewer_Sparrow/Brewer_Sparrow_0067_107480.jpg,114,Brewer Sparrow,both_wrong,both_wrong,116,Clay-colored Sparrow,127,Seaside Sparrow,7,10,116,Clay-colored Sparrow,116,Clay-colored Sparrow,3,6
3281,6731,115.Brewer_Sparrow/Brewer_Sparrow_0073_107518.jpg,114,Brewer Sparrow,both_wrong,both_wrong,116,Clay-colored Sparrow,123,Le-Conte Sparrow,,,116,Clay-colored Sparrow,116,Clay-colored Sparrow,9,9
3283,6735,116.Chipping_Sparrow/Chipping_Sparrow_0021_109588.jpg,115,Chipping Sparrow,both_wrong,both_wrong,123,Le-Conte Sparrow,123,Le-Conte Sparrow,,,116,Clay-colored Sparrow,123,Le-Conte Sparrow,8,10
3286,6740,116.Chipping_Sparrow/Chipping_Sparrow_0022_107825.jpg,115,Chipping Sparrow,both_wrong,both_wrong,131,White-crowned Sparrow,131,White-crowned Sparrow,3,4,131,White-crowned Sparrow,131,White-crowned Sparrow,2,2
3289,6745,116.Chipping_Sparrow/Chipping_Sparrow_0061_109113.jpg,115,Chipping Sparrow,both_wrong,both_wrong,116,Clay-colored Sparrow,116,Clay-colored Sparrow,3,2,116,Clay-colored Sparrow,116,Clay-colored Sparrow,2,2
3296,6760,116.Chipping_Sparrow/Chipping_Sparrow_0090_14718.jpg,115,Chipping Sparrow,both_wrong,both_wrong,14,Lazuli Bunting,14,Lazuli Bunting,,,14,Lazuli Bunting,14,Lazuli Bunting,,
3309,6789,116.Chipping_Sparrow/Chipping_Sparrow_0067_107508.jpg,115,Chipping Sparrow,both_wrong,both_wrong,116,Clay-colored Sparrow,123,Le-Conte Sparrow,8,7,116,Clay-colored Sparrow,123,Le-Conte Sparrow,5,6
3316,6800,117.Clay_colored_Sparrow/Clay_Colored_Sparrow_0028_797241.jpg,116,Clay-colored Sparrow,both_wrong,both_wrong,122,Henslow Sparrow,120,Grasshopper Sparrow,2,5,118,Field Sparrow,118,Field Sparrow,2,3
3326,6824,117.Clay_colored_Sparrow/Clay_Colored_Sparrow_0068_110706.jpg,116,Clay-colored Sparrow,both_wrong,both_wrong,115,Chipping Sparrow,124,Lincoln Sparrow,10,10,124,Lincoln Sparrow,124,Lincoln Sparrow,7,8
3334,6839,117.Clay_colored_Sparrow/Clay_Colored_Sparrow_0009_797256.jpg,116,Clay-colored Sparrow,both_wrong,both_wrong,125,Nelson-Sharp-tailed Sparrow,125,Nelson-Sharp-tailed Sparrow,2,2,115,Chipping Sparrow,115,Chipping Sparrow,4,2
3335,6841,117.Clay_colored_Sparrow/Clay_Colored_Sparrow_0038_110799.jpg,116,Clay-colored Sparrow,both_wrong,both_wrong,122,Henslow Sparrow,122,Henslow Sparrow,5,10,120,Grasshopper Sparrow,120,Grasshopper Sparrow,5,5
3338,6844,117.Clay_colored_Sparrow/Clay_Colored_Sparrow_0014_797248.jpg,116,Clay-colored Sparrow,both_wrong,both_wrong,122,Henslow Sparrow,122,Henslow Sparrow,4,7,118,Field Sparrow,118,Field Sparrow,2,2
3341,6851,118.House_Sparrow/House_Sparrow_0134_112644.jpg,117,House Sparrow,both_wrong,both_wrong,127,Seaside Sparrow,127,Seaside Sparrow,5,3,127,Seaside Sparrow,127,Seaside Sparrow,2,2
3356,6883,118.House_Sparrow/House_Sparrow_0014_112947.jpg,117,House Sparrow,both_wrong,both_wrong,116,Clay-colored Sparrow,118,Field Sparrow,,,116,Clay-colored Sparrow,116,Clay-colored Sparrow,2,2
3357,6884,118.House_Sparrow/House_Sparrow_0015_111085.jpg,117,House Sparrow,both_wrong,both_wrong,118,Field Sparrow,118,Field Sparrow,4,4,116,Clay-colored Sparrow,116,Clay-colored Sparrow,4,4
3364,6901,118.House_Sparrow/House_Sparrow_0049_110976.jpg,117,House Sparrow,both_wrong,both_wrong,116,Clay-colored Sparrow,129,Tree Sparrow,3,2,129,Tree Sparrow,129,Tree Sparrow,2,2
3370,6910,118.House_Sparrow/House_Sparrow_0050_111087.jpg,117,House Sparrow,both_wrong,both_wrong,129,Tree Sparrow,129,Tree Sparrow,4,2,129,Tree Sparrow,129,Tree Sparrow,2,2
3371,6911,119.Field_Sparrow/Field_Sparrow_0063_113667.jpg,118,Field Sparrow,both_wrong,both_wrong,123,Le-Conte Sparrow,128,Song Sparrow,,,119,Fox Sparrow,128,Song Sparrow,,
3372,6912,119.Field_Sparrow/Field_Sparrow_0060_114177.jpg,118,Field Sparrow,both_wrong,both_wrong,123,Le-Conte Sparrow,123,Le-Conte Sparrow,,,123,Le-Conte Sparrow,128,Song Sparrow,,
3374,6917,119.Field_Sparrow/Field_Sparrow_0131_113582.jpg,118,Field Sparrow,both_wrong,both_wrong,117,House Sparrow,117,House Sparrow,8,6,117,House Sparrow,117,House Sparrow,6,4
3379,6928,119.Field_Sparrow/Field_Sparrow_0035_113479.jpg,118,Field Sparrow,both_wrong,both_wrong,115,Chipping Sparrow,115,Chipping Sparrow,8,7,115,Chipping Sparrow,115,Chipping Sparrow,6,6
3381,6932,119.Field_Sparrow/Field_Sparrow_0129_113748.jpg,118,Field Sparrow,both_wrong,both_wrong,116,Clay-colored Sparrow,116,Clay-colored Sparrow,3,2,115,Chipping Sparrow,115,Chipping Sparrow,4,3
3385,6941,119.Field_Sparrow/Field_Sparrow_0124_113868.jpg,118,Field Sparrow,both_wrong,both_wrong,116,Clay-colored Sparrow,116,Clay-colored Sparrow,2,2,116,Clay-colored Sparrow,116,Clay-colored Sparrow,3,2
3387,6947,119.Field_Sparrow/Field_Sparrow_0092_113580.jpg,118,Field Sparrow,both_wrong,both_wrong,116,Clay-colored Sparrow,117,House Sparrow,10,5,117,House Sparrow,117,House Sparrow,7,5
3390,6951,119.Field_Sparrow/Field_Sparrow_0128_113587.jpg,118,Field Sparrow,both_wrong,both_wrong,116,Clay-colored Sparrow,116,Clay-colored Sparrow,4,3,116,Clay-colored Sparrow,117,House Sparrow,3,3
3391,6953,119.Field_Sparrow/Field_Sparrow_0123_113847.jpg,118,Field Sparrow,both_wrong,both_wrong,116,Clay-colored Sparrow,116,Clay-colored Sparrow,4,2,116,Clay-colored Sparrow,116,Clay-colored Sparrow,4,3
3392,6954,119.Field_Sparrow/Field_Sparrow_0051_114107.jpg,118,Field Sparrow,both_wrong,both_wrong,116,Clay-colored Sparrow,116,Clay-colored Sparrow,3,3,116,Clay-colored Sparrow,116,Clay-colored Sparrow,2,2
3395,6963,119.Field_Sparrow/Field_Sparrow_0016_110297.jpg,118,Field Sparrow,both_wrong,both_wrong,116,Clay-colored Sparrow,115,Chipping Sparrow,4,4,115,Chipping Sparrow,115,Chipping Sparrow,4,4
3412,6997,120.Fox_Sparrow/Fox_Sparrow_0052_114878.jpg,119,Fox Sparrow,both_wrong,both_wrong,123,Le-Conte Sparrow,123,Le-Conte Sparrow,3,3,123,Le-Conte Sparrow,123,Le-Conte Sparrow,4,3
3413,6999,120.Fox_Sparrow/Fox_Sparrow_0121_114886.jpg,119,Fox Sparrow,both_wrong,both_wrong,116,Clay-colored Sparrow,127,Seaside Sparrow,7,4,123,Le-Conte Sparrow,123,Le-Conte Sparrow,5,5
3414,7000,120.Fox_Sparrow/Fox_Sparrow_0099_115399.jpg,119,Fox Sparrow,both_wrong,both_wrong,149,Sage Thrasher,182,Northern Waterthrush,3,3,123,Le-Conte Sparrow,123,Le-Conte Sparrow,5,5
3416,7007,120.Fox_Sparrow/Fox_Sparrow_0068_114967.jpg,119,Fox Sparrow,both_wrong,both_wrong,123,Le-Conte Sparrow,128,Song Sparrow,4,3,123,Le-Conte Sparrow,123,Le-Conte Sparrow,3,3
3418,7010,120.Fox_Sparrow/Fox_Sparrow_0114_114481.jpg,119,Fox Sparrow,both_wrong,both_wrong,20,Eastern Towhee,20,Eastern Towhee,,,116,Clay-colored Sparrow,123,Le-Conte Sparrow,5,6
3423,7017,120.Fox_Sparrow/Fox_Sparrow_0111_114527.jpg,119,Fox Sparrow,both_wrong,both_wrong,149,Sage Thrasher,149,Sage Thrasher,,,123,Le-Conte Sparrow,123,Le-Conte Sparrow,5,3
3429,7027,120.Fox_Sparrow/Fox_Sparrow_0015_114650.jpg,119,Fox Sparrow,both_wrong,both_wrong,124,Lincoln Sparrow,124,Lincoln Sparrow,8,7,124,Lincoln Sparrow,124,Lincoln Sparrow,5,5
3448,7064,121.Grasshopper_Sparrow/Grasshopper_Sparrow_0021_116107.jpg,120,Grasshopper Sparrow,both_wrong,both_wrong,132,White-throated Sparrow,87,Western Meadowlark,5,4,84,Horned Lark,84,Horned Lark,3,3
3462,7094,122.Harris_Sparrow/Harris_Sparrow_0014_116494.jpg,121,Harris Sparrow,both_wrong,both_wrong,131,White-crowned Sparrow,131,White-crowned Sparrow,5,2,131,White-crowned Sparrow,131,White-crowned Sparrow,10,8
3464,7096,122.Harris_Sparrow/Harris_Sparrow_0076_116509.jpg,121,Harris Sparrow,both_wrong,both_wrong,116,Clay-colored Sparrow,118,Field Sparrow,4,3,116,Clay-colored Sparrow,122,Henslow Sparrow,3,3
3467,7104,122.Harris_Sparrow/Harris_Sparrow_0085_116534.jpg,121,Harris Sparrow,both_wrong,both_wrong,120,Grasshopper Sparrow,120,Grasshopper Sparrow,10,7,122,Henslow Sparrow,122,Henslow Sparrow,4,2
